chr1	16483367	16485100	125	chr1	16483286	16483486	CROCCP3
chr1	16483367	16485100	125	chr1	16484822	16484906	CROCCP3
chr1	16483367	16485100	125	chr1	16484232	16484464	CROCCP3
chr1	16483367	16485100	125	chr1	16483286	16483486	CROCCP3
chr1	16483367	16485100	125	chr1	16484822	16484906	CROCCP3
chr1	16483367	16485100	125	chr1	16484232	16484464	CROCCP3
chr1	16483367	16485100	125	chr1	16483286	16483486	CROCCP3
chr1	16905398	16905400	127	chr1	16904952	16905828	ENSG00000290122
chr1	17196974	17196993	128	chr1	17193290	17197617	LINC02783
chr1	17196974	17196993	128	chr1	17196864	17197018	LINC02783
chr1	17196974	17196993	128	chr1	17196864	17197018	LINC02783
chr1	19628382	19628450	148	chr1	19626386	19629821	MICOS10
chr1	19628382	19628450	148	chr1	19626386	19629820	MICOS10
chr1	21459924	21460198	155	chr1	21459748	21460000	NBPF3
chr1	21459924	21460198	155	chr1	21459755	21460082	PFN1P10
chr1	22025901	22025929	157	chr1	22025774	22025920	LINC01635
chr1	22025901	22025929	157	chr1	22025492	22025945	LINC00339
chr1	22025901	22025929	157	chr1	22025497	22025945	LINC00339
chr1	22025901	22025929	157	chr1	22025510	22026119	LINC00339
chr1	22025901	22025929	157	chr1	22025537	22026649	LINC00339
chr1	22528021	22528041	159	chr1	22526201	22531154	ZBTB40
chr1	22528021	22528041	159	chr1	22526201	22531157	ZBTB40
chr1	22528021	22528041	159	chr1	22526201	22531157	ZBTB40
chr1	25822447	25822775	176	chr1	25821522	25823128	MTFR1L
chr1	26210087	26210089	182	chr1	26209740	26210910	ZPLD2P
chr1	26364794	26364820	185	chr1	26364531	26365226	ZNF683
chr1	26364794	26364820	185	chr1	26364531	26365226	ZNF683
chr1	26364794	26364820	185	chr1	26364531	26365226	ZNF683
chr1	26364794	26364820	185	chr1	26364721	26365226	ZNF683
chr1	26364794	26364820	185	chr1	26364736	26365226	ZNF683
chr1	28507477	28508670	195	chr1	28508127	28508160	RCC1
chr1	28507477	28508670	195	chr1	28508127	28508160	RCC1
chr1	28507477	28508670	195	chr1	28508127	28508160	RCC1
chr1	28507477	28508670	195	chr1	28508127	28508160	RCC1
chr1	28507477	28508670	195	chr1	28508127	28508160	RCC1
chr1	28507477	28508670	195	chr1	28508127	28508160	RCC1
chr1	28507477	28508670	195	chr1	28508127	28508160	SNHG3
chr1	28507477	28508670	195	chr1	28506350	28508160	SNHG3
chr1	28507477	28508670	195	chr1	28507365	28507571	SNORA73A
chr1	28507477	28508670	195	chr1	28508558	28508762	SNORA73B
chr1	28507477	28508670	195	chr1	28508127	28508270	SNHG3
chr1	30696766	30699075	212	chr1	30697025	30697538	ENSG00000301774
chr1	30696766	30699075	212	chr1	30697127	30697528	ENSG00000301774
chr1	31772044	31772067	219	chr1	31771962	31772056	ENSG00000301119
chr1	32786497	32786522	223	chr1	32786361	32787075	YARS1
chr1	32786497	32786522	223	chr1	32786361	32787075	YARS1
chr1	32786497	32786522	223	chr1	32786361	32786734	YARS1
chr1	32786497	32786522	223	chr1	32786082	32787381	YARS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870871	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870527	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870540	33871008	CSMD2-AS1
chr1	33870939	33870941	229	chr1	33870550	33871008	CSMD2-AS1
chr1	34635819	34646376	231	chr1	34640156	34641014	ENSG00000287703
chr1	37350876	37351115	240	chr1	37350933	37352557	LITATS1
chr1	38136891	38139077	243	chr1	38138475	38138768	LINC02786
chr1	38136891	38139077	243	chr1	38137422	38137554	LINC02786
chr1	39480076	39480078	249	chr1	39479797	39480116	MACF1
chr1	39480076	39480078	249	chr1	39479797	39480486	MACF1
chr1	40501099	40504900	253	chr1	40503480	40503559	EXO5-DT
chr1	40501099	40504900	253	chr1	40503480	40503559	EXO5-DT
chr1	42484085	42484087	270	chr1	42482662	42484158	CCDC30
chr1	42484085	42484087	270	chr1	42482662	42484102	CCDC30
chr1	42484085	42484087	270	chr1	42482662	42484148	CCDC30
chr1	44104297	44104299	277	chr1	44103317	44104975	ENSG00000230615
chr1	44104297	44104299	277	chr1	44103305	44104703	KRT8P47
chr1	51230848	51230850	302	chr1	51230769	51231062	LINC01562
chr1	51230848	51230850	302	chr1	51230769	51231062	LINC01562
chr1	54610463	54610494	317	chr1	54610411	54610555	FAM151A
chr1	54626599	54630294	319	chr1	54628157	54628438	ENSG00000230728
chr1	59640571	59641424	352	chr1	59641279	59641351	FGGY
chr1	59640571	59641424	352	chr1	59641279	59641351	FGGY
chr1	60988732	60988734	357	chr1	60988644	60988772	NFIA-AS2
chr1	60988732	60988734	357	chr1	60988644	60988772	NFIA-AS2
chr1	62189064	62191484	365	chr1	62189130	62189503	PIGPP2
chr1	62189064	62191484	365	chr1	62189868	62189953	PIGPP2
chr1	62189064	62191484	365	chr1	62190521	62190926	RPS15AP7
chr1	72300639	72346157	420	chr1	72301471	72301829	RPL31P12
chr1	75793991	75794030	441	chr1	75793381	75794233	RABGGTB
chr1	81178056	81178103	476	chr1	81177746	81178200	ENSG00000295563
chr1	81178056	81178103	476	chr1	81177440	81178205	ENSG00000295563
chr1	86385841	86385995	506	chr1	86385457	86387086	ODF2L
chr1	89010224	89012942	519	chr1	89012126	89012218	ENSG00000307222
chr1	89010224	89012942	519	chr1	89012882	89012980	ENSG00000307222
chr1	89010224	89012942	519	chr1	89012126	89012218	ENSG00000307222
chr1	89010224	89012942	519	chr1	89012882	89012980	ENSG00000307222
chr1	89010224	89012942	519	chr1	89011827	89012027	GBP3
chr1	89010224	89012942	519	chr1	89010903	89011116	GBP3
chr1	89010224	89012942	519	chr1	89011746	89012027	GBP3
chr1	89010224	89012942	519	chr1	89010903	89011116	GBP3
chr1	89010224	89012942	519	chr1	89011746	89012027	GBP3
chr1	89010224	89012942	519	chr1	89010903	89011116	GBP3
chr1	89010224	89012942	519	chr1	89011746	89012027	GBP3
chr1	89010224	89012942	519	chr1	89010903	89011116	GBP3
chr1	89010224	89012942	519	chr1	89011746	89012027	GBP3
chr1	89010224	89012942	519	chr1	89010903	89011116	GBP3
chr1	89010224	89012942	519	chr1	89011746	89011835	GBP3
chr1	89010224	89012942	519	chr1	89010903	89011116	GBP3
chr1	92067487	92067489	538	chr1	92066305	92067839	LPCAT2BP
chr1	94247903	94247922	550	chr1	94247818	94248039	ARHGAP29-AS1
chr1	94247903	94247922	550	chr1	94247820	94248134	ARHGAP29-AS1
chr1	94247903	94247922	550	chr1	94247822	94248039	ARHGAP29-AS1
chr1	94247903	94247922	550	chr1	94247823	94248039	ARHGAP29-AS1
chr1	94247903	94247922	550	chr1	94247829	94248039	ARHGAP29-AS1
chr1	94247903	94247922	550	chr1	94247859	94248039	ARHGAP29-AS1
chr1	94247903	94247922	550	chr1	94247862	94248134	ARHGAP29-AS1
chr1	94247903	94247922	550	chr1	94247867	94248039	ARHGAP29-AS1
chr1	94247903	94247922	550	chr1	94247869	94248039	ARHGAP29-AS1
chr1	94247903	94247922	550	chr1	94247870	94248039	ARHGAP29-AS1
chr1	94247903	94247922	550	chr1	94247898	94248134	ARHGAP29-AS1
chr1	96822741	96822759	564	chr1	96813272	96823738	PTBP2
chr1	105602334	105602360	614	chr1	105602061	105603558	LINC01676
chr1	105602334	105602360	614	chr1	105602151	105603558	LINC01676
chr1	105602334	105602360	614	chr1	105602217	105603562	LINC01676
chr1	107060387	107060411	623	chr1	107060197	107060624	PRMT6
chr1	107060387	107060411	623	chr1	107060197	107060634	PRMT6
chr1	107860348	107862863	629	chr1	107862683	107862754	VAV3
chr1	108190703	108194629	631	chr1	108192495	108192818	SLC25A24
chr1	108908737	108908739	635	chr1	108903125	108909748	GPSM2
chr1	109603135	109603161	641	chr1	109603090	109603544	GNAT2
chr1	109687519	109712001	643	chr1	109687813	109687909	GSTM1
chr1	109687519	109712001	643	chr1	109688672	109688737	GSTM1
chr1	109687519	109712001	643	chr1	109689047	109689129	GSTM1
chr1	109687519	109712001	643	chr1	109689224	109689325	GSTM1
chr1	109687519	109712001	643	chr1	109687816	109687909	GSTM1
chr1	109687519	109712001	643	chr1	109688169	109688245	GSTM1
chr1	109687519	109712001	643	chr1	109688672	109688737	GSTM1
chr1	109687519	109712001	643	chr1	109689047	109689129	GSTM1
chr1	109687519	109712001	643	chr1	109689224	109689325	GSTM1
chr1	109687519	109712001	643	chr1	109690270	109690366	GSTM1
chr1	109687519	109712001	643	chr1	109690453	109690564	GSTM1
chr1	109687519	109712001	643	chr1	109687828	109687909	GSTM1
chr1	109687519	109712001	643	chr1	109688169	109688245	GSTM1
chr1	109687519	109712001	643	chr1	109688672	109688737	GSTM1
chr1	109687519	109712001	643	chr1	109688990	109689129	GSTM1
chr1	109687519	109712001	643	chr1	109689224	109689325	GSTM1
chr1	109687519	109712001	643	chr1	109690270	109690366	GSTM1
chr1	109687519	109712001	643	chr1	109690453	109690564	GSTM1
chr1	109687519	109712001	643	chr1	109687839	109687909	GSTM1
chr1	109687519	109712001	643	chr1	109688169	109688245	GSTM1
chr1	109687519	109712001	643	chr1	109688672	109688737	GSTM1
chr1	109687519	109712001	643	chr1	109689047	109689129	GSTM1
chr1	109687519	109712001	643	chr1	109689224	109689325	GSTM1
chr1	109687519	109712001	643	chr1	109690270	109690366	GSTM1
chr1	109687519	109712001	643	chr1	109687844	109687909	GSTM1
chr1	109687519	109712001	643	chr1	109688116	109688245	GSTM1
chr1	109687519	109712001	643	chr1	109688672	109688737	GSTM1
chr1	109687519	109712001	643	chr1	109689047	109689129	GSTM1
chr1	109687519	109712001	643	chr1	109689224	109689325	GSTM1
chr1	109687519	109712001	643	chr1	109690270	109690319	GSTM1
chr1	109687519	109712001	643	chr1	109687844	109687909	GSTM1
chr1	109687519	109712001	643	chr1	109688169	109688245	GSTM1
chr1	109687519	109712001	643	chr1	109688672	109688737	GSTM1
chr1	109687519	109712001	643	chr1	109689224	109689325	GSTM1
chr1	109687519	109712001	643	chr1	109687855	109687909	GSTM1
chr1	109687519	109712001	643	chr1	109688169	109688986	GSTM1
chr1	109687519	109712001	643	chr1	109687857	109687909	GSTM1
chr1	109687519	109712001	643	chr1	109688169	109688245	GSTM1
chr1	109687519	109712001	643	chr1	109688672	109688737	GSTM1
chr1	109687519	109712001	643	chr1	109689047	109689129	GSTM1
chr1	109687519	109712001	643	chr1	109689224	109689325	GSTM1
chr1	109687519	109712001	643	chr1	109693205	109693745	GSTM1
chr1	109687519	109712001	643	chr1	109693205	109693388	GSTM1
chr1	109687519	109712001	643	chr1	109693205	109693743	GSTM1
chr1	109687519	109712001	643	chr1	109693205	109693619	GSTM1
chr1	109687519	109712001	643	chr1	109693601	109693742	ENSG00000260246
chr1	109687519	109712001	643	chr1	109693116	109693466	ENSG00000260246
chr1	109687519	109712001	643	chr1	109708480	109709549	GSTM2
chr1	109687519	109712001	643	chr1	109708480	109709039	GSTM1
chr1	109687519	109712001	643	chr1	109708480	109708685	GSTM1
chr1	109687519	109712001	643	chr1	109711779	109711827	GSTM5
chr1	109687519	109712001	643	chr1	109701651	109709549	GSTM2
chr1	109687519	109712001	643	chr1	109705230	109709551	GSTM2
chr1	111315902	111315932	651	chr1	111314539	111317805	CHIA
chr1	111754978	111754980	654	chr1	111753774	111755537	ENSG00000284830
chr1	112523298	112523318	658	chr1	112520279	112530165	WNT2B
chr1	112523298	112523318	658	chr1	112520279	112530165	WNT2B
chr1	116666798	116666818	676	chr1	116666283	116666956	IGSF3
chr1	116666798	116666818	676	chr1	116666283	116666956	IGSF3
chr1	118450582	118450609	688	chr1	118450346	118450720	ENSG00000297215
chr1	121142206	121142208	698	chr1	121142050	121142438	RPL22P6
chr1	121429131	121429133	699	chr1	121429029	121430294	LINC02798
chr1	121429131	121429133	699	chr1	121429029	121429274	LINC02798
chr1	145574869	145574871	703	chr1	145574820	145574932	NBPF25P
chr1	145574869	145574871	703	chr1	145574820	145574932	NBPF25P
chr1	148273861	148274634	710	chr1	148274321	148274599	LINC01138
chr1	148273861	148274634	710	chr1	148274321	148274462	LINC01138
chr1	150128983	150128985	713	chr1	150128927	150129202	VPS45
chr1	150128983	150128985	713	chr1	150128927	150129202	VPS45
chr1	150730471	150730493	716	chr1	150730191	150731127	CTSS
chr1	150730471	150730493	716	chr1	150730195	150731120	CTSS
chr1	150730471	150730493	716	chr1	150730078	150733145	CTSS
chr1	150730471	150730493	716	chr1	150730187	150733145	CTSS
chr1	150730471	150730493	716	chr1	150730187	150733145	CTSS
chr1	150730471	150730493	716	chr1	150730187	150733145	CTSS
chr1	150730471	150730493	716	chr1	150730187	150733145	CTSS
chr1	152583071	152615265	720	chr1	152600233	152600284	LCE3C
chr1	152583071	152615265	720	chr1	152600706	152601086	LCE3C
chr1	152583071	152615265	720	chr1	152600661	152601086	LCE3C
chr1	152583071	152615265	720	chr1	152613810	152614098	LCE3B
chr1	153071217	153094204	725	chr1	153071568	153071611	SPRR2B
chr1	153071217	153094204	725	chr1	153093134	153093770	SPRR2E
chr1	153071217	153094204	725	chr1	153093134	153093770	SPRR2E
chr1	153071217	153094204	725	chr1	153093139	153093482	ENSG00000301576
chr1	153982311	153982341	735	chr1	153981653	153983581	RAB13
chr1	157204069	157205591	748	chr1	157204778	157205040	ENSG00000284592
chr1	159779249	159779266	764	chr1	159779225	159779384	ENSG00000288775
chr1	159779249	159779266	764	chr1	159779225	159779366	ENSG00000288775
chr1	159779249	159779266	764	chr1	159779225	159779381	ENSG00000288775
chr1	159779249	159779266	764	chr1	159779225	159779381	ENSG00000288775
chr1	159779249	159779266	764	chr1	159779225	159779381	ENSG00000288775
chr1	159779249	159779266	764	chr1	159779225	159779384	ENSG00000288775
chr1	159779249	159779266	764	chr1	159779225	159779387	ENSG00000288775
chr1	159779249	159779266	764	chr1	159779225	159779387	ENSG00000288775
chr1	159779249	159779266	764	chr1	159779225	159779387	ENSG00000288775
chr1	159779249	159779266	764	chr1	159779225	159779255	ENSG00000288775
chr1	159779249	159779266	764	chr1	159779225	159779382	ENSG00000288775
chr1	159779249	159779266	764	chr1	159778178	159779387	ENSG00000288775
chr1	160543601	160543603	771	chr1	160541094	160548321	CD84
chr1	160543601	160543603	771	chr1	160541097	160548321	CD84
chr1	165581440	165581460	798	chr1	165581354	165582092	LRRC52-AS1
chr1	165581440	165581460	798	chr1	165581354	165582155	LRRC52-AS1
chr1	165581440	165581460	798	chr1	165581354	165582104	LRRC52-AS1
chr1	165581440	165581460	798	chr1	165581354	165581600	LRRC52-AS1
chr1	165581440	165581460	798	chr1	165581354	165582128	LRRC52-AS1
chr1	168055320	168056495	814	chr1	168056275	168056462	ENSG00000297093
chr1	168055320	168056495	814	chr1	168055331	168056194	ENSG00000297093
chr1	168055320	168056495	814	chr1	168056275	168056467	ENSG00000297093
chr1	168055320	168056495	814	chr1	168055331	168056130	ENSG00000297093
chr1	168055320	168056495	814	chr1	168055334	168056289	ENSG00000297076
chr1	168055320	168056495	814	chr1	168056389	168056494	ENSG00000297076
chr1	168055320	168056495	814	chr1	168055900	168056422	GCSHP5
chr1	175359040	175359191	859	chr1	175359181	175359731	TNR
chr1	177960891	177960893	866	chr1	177960790	177960939	SEC16B
chr1	177960891	177960893	866	chr1	177960790	177960939	SEC16B
chr1	177960891	177960893	866	chr1	177960790	177960942	SEC16B
chr1	177960891	177960893	866	chr1	177960790	177960942	CRYZL2P-SEC16B
chr1	177960891	177960893	866	chr1	177958839	177960939	CRYZL2P-SEC16B
chr1	177960891	177960893	866	chr1	177960341	177961734	CRYZL2P-SEC16B
chr1	179840888	179840890	875	chr1	179839966	179846828	TOR1AIP2
chr1	179840888	179840890	875	chr1	179839975	179846828	TOR1AIP2
chr1	189356878	189575293	923	chr1	189380805	189380921	ENSG00000302138
chr1	189356878	189575293	923	chr1	189380805	189380921	ENSG00000302138
chr1	189356878	189575293	923	chr1	189389824	189390169	ENSG00000302138
chr1	189356878	189575293	923	chr1	189389824	189389879	ENSG00000302138
chr1	189356878	189575293	923	chr1	189389824	189389879	ENSG00000302138
chr1	189356878	189575293	923	chr1	189389824	189389879	ENSG00000302138
chr1	189356878	189575293	923	chr1	189389824	189389879	ENSG00000302138
chr1	189356878	189575293	923	chr1	189485510	189485832	ENSG00000302138
chr1	189356878	189575293	923	chr1	189485510	189485832	ENSG00000302138
chr1	189356878	189575293	923	chr1	189485510	189485832	ENSG00000302138
chr1	189356878	189575293	923	chr1	189485510	189485832	ENSG00000302138
chr1	189356878	189575293	923	chr1	189485510	189486019	ENSG00000302138
chr1	189356878	189575293	923	chr1	189553109	189553201	LINC01701
chr1	189356878	189575293	923	chr1	189568328	189568395	LINC01701
chr1	189356878	189575293	923	chr1	189568328	189568395	LINC01701
chr1	192367228	192367230	943	chr1	192365920	192367285	RGS21
chr1	200620495	200620497	989	chr1	200620410	200620751	KIF14
chr1	204346269	204347703	1010	chr1	204346775	204347258	RPL21P19
chr1	204412723	204415530	1012	chr1	204413350	204413448	ENSG00000288934
chr1	204824312	204824338	1014	chr1	204822663	204824984	ENSG00000287197
chr1	207368617	207372220	1024	chr1	207370708	207370834	CD55
chr1	208267464	208267466	1027	chr1	208266058	208268348	ENSG00000286198
chr1	210271603	210271628	1038	chr1	210271519	210272217	ENSG00000298298
chr1	211830667	211830696	1050	chr1	211830572	211830763	LPGAT1
chr1	211830667	211830696	1050	chr1	211830572	211830722	LPGAT1
chr1	221913266	221913268	1106	chr1	221913265	221913858	LINC01705
chr1	222041401	222041403	1109	chr1	222041390	222041922	LINC01705
chr1	229237640	229238016	1161	chr1	229237867	229238031	ENSG00000233920
chr1	229237640	229238016	1161	chr1	229237727	229238031	ENSG00000233920
chr1	230002856	230002875	1166	chr1	230002371	230002993	LINC01736
chr1	230002856	230002875	1166	chr1	230002588	230002993	LINC01736
chr1	230002856	230002875	1166	chr1	230002651	230002993	LINC01736
chr1	230002856	230002875	1166	chr1	230002682	230002993	LINC01736
chr1	230002856	230002875	1166	chr1	230002691	230002993	LINC01736
chr1	230002856	230002875	1166	chr1	230002729	230002993	LINC01736
chr1	230315347	230315457	1171	chr1	230314489	230323620	PGBD5
chr1	234748989	234749025	1196	chr1	234748941	234749017	ENSG00000289377
chr1	239249556	239249558	1226	chr1	239247807	239250818	ENSG00000259776
chr1	240661918	240661942	1237	chr1	240661854	240662194	ENSG00000296496
chr1	240661918	240661942	1237	chr1	240661898	240662194	ENSG00000296496
chr1	247548962	247568883	1288	chr1	247556406	247556466	GCSAML
chr1	247548962	247568883	1288	chr1	247549135	247549220	GCSAML
chr1	247548962	247568883	1288	chr1	247556406	247556466	GCSAML
chr1	247548962	247568883	1288	chr1	247549044	247549220	GCSAML
chr1	247548962	247568883	1288	chr1	247549044	247549220	GCSAML
chr1	247548962	247568883	1288	chr1	247549135	247549220	GCSAML
chr1	247548962	247568883	1288	chr1	247556406	247556466	GCSAML
chr1	247548962	247568883	1288	chr1	247556406	247556466	GCSAML
chr1	247548962	247568883	1288	chr1	247556406	247556466	GCSAML
chr1	247548962	247568883	1288	chr1	247556406	247556466	GCSAML
chr1	247548962	247568883	1288	chr1	247549044	247549119	GCSAML
chr1	247548962	247568883	1288	chr1	247549133	247549220	GCSAML
chr1	247548962	247568883	1288	chr1	247556406	247556466	GCSAML
chr1	247548962	247568883	1288	chr1	247563589	247563639	GCSAML
chr1	247548962	247568883	1288	chr1	247565930	247565959	GCSAML
chr1	247548962	247568883	1288	chr1	247563589	247563639	GCSAML
chr1	247548962	247568883	1288	chr1	247565930	247565959	GCSAML
chr1	247548962	247568883	1288	chr1	247563589	247563639	GCSAML
chr1	247548962	247568883	1288	chr1	247565930	247565959	GCSAML
chr1	247548962	247568883	1288	chr1	247563589	247563639	GCSAML
chr1	247548962	247568883	1288	chr1	247565930	247565959	GCSAML
chr1	247548962	247568883	1288	chr1	247563589	247563639	GCSAML
chr1	247548962	247568883	1288	chr1	247565930	247565959	GCSAML
chr1	247548962	247568883	1288	chr1	247563589	247563639	GCSAML
chr1	247548962	247568883	1288	chr1	247565930	247565959	GCSAML
chr1	247548962	247568883	1288	chr1	247563589	247563639	GCSAML
chr1	247548962	247568883	1288	chr1	247565930	247565959	GCSAML
chr1	247548962	247568883	1288	chr1	247563589	247563639	GCSAML
chr1	247548962	247568883	1288	chr1	247565930	247565959	GCSAML
chr1	247548962	247568883	1288	chr1	247563589	247563639	GCSAML
